,continent,location,date,value,country_num,region,subregion,country_name,policy
344,Europe,Norway,2022-10-16,5.389,2,Eldoril,West,Eldoril West,B
345,Europe,Norway,2022-10-23,5.284,2,Eldoril,West,Eldoril West,B
346,Europe,Norway,2022-10-30,5.284,2,Eldoril,West,Eldoril West,B
347,Europe,Norway,2022-11-06,4.837,2,Eldoril,West,Eldoril West,B
348,Europe,Norway,2022-11-13,5.573,2,Eldoril,West,Eldoril West,B
349,Europe,Norway,2022-11-20,6.046,2,Eldoril,West,Eldoril West,B
350,Europe,Norway,2022-11-27,6.73,2,Eldoril,West,Eldoril West,B
351,Europe,Norway,2022-12-04,7.387,2,Eldoril,West,Eldoril West,B
352,Europe,Norway,2022-12-11,8.465,2,Eldoril,West,Eldoril West,B
353,Europe,Norway,2022-12-18,9.911,2,Eldoril,West,Eldoril West,B
354,Europe,Norway,2022-12-25,11.803,2,Eldoril,West,Eldoril West,B
355,Europe,Norway,2023-01-01,12.829,2,Eldoril,West,Eldoril West,B
356,Europe,Norway,2023-01-08,14.169,2,Eldoril,West,Eldoril West,B
357,Europe,Norway,2023-01-15,15.773,2,Eldoril,West,Eldoril West,B
358,Europe,Norway,2023-01-22,16.167,2,Eldoril,West,Eldoril West,B
359,Europe,Norway,2023-01-29,15.562,2,Eldoril,West,Eldoril West,B
360,Europe,Norway,2023-02-05,14.169,2,Eldoril,West,Eldoril West,B
361,Europe,Norway,2023-02-12,12.04,2,Eldoril,West,Eldoril West,B
362,Europe,Norway,2023-02-19,10.095,2,Eldoril,West,Eldoril West,B
363,Europe,Norway,2023-02-26,8.018,2,Eldoril,West,Eldoril West,B
364,Europe,Norway,2023-03-05,5.363,2,Eldoril,West,Eldoril West,B
365,Europe,Norway,2023-03-12,3.943,2,Eldoril,West,Eldoril West,B
366,Europe,Norway,2023-03-19,3.207,2,Eldoril,West,Eldoril West,B
367,Europe,Norway,2023-03-26,3.049,2,Eldoril,West,Eldoril West,B
368,Europe,Norway,2023-04-02,3.155,2,Eldoril,West,Eldoril West,B
369,Europe,Norway,2023-04-09,3.365,2,Eldoril,West,Eldoril West,B
370,Europe,Norway,2023-04-16,3.707,2,Eldoril,West,Eldoril West,B
371,Europe,Norway,2023-04-23,4.18,2,Eldoril,West,Eldoril West,B
372,Europe,Norway,2023-04-30,4.758,2,Eldoril,West,Eldoril West,B
373,Europe,Norway,2023-05-07,5.1,2,Eldoril,West,Eldoril West,B
374,Europe,Norway,2023-05-14,5.1,2,Eldoril,West,Eldoril West,B
375,Europe,Norway,2023-05-21,5.047,2,Eldoril,West,Eldoril West,B
376,Europe,Norway,2023-05-28,4.837,2,Eldoril,West,Eldoril West,B
377,Europe,Norway,2023-06-04,4.364,2,Eldoril,West,Eldoril West,B
378,Europe,Norway,2023-06-11,3.996,2,Eldoril,West,Eldoril West,B
379,Europe,Norway,2023-06-18,3.155,2,Eldoril,West,Eldoril West,B
380,Europe,Norway,2023-06-25,2.313,2,Eldoril,West,Eldoril West,B
381,Europe,Norway,2023-07-02,1.919,2,Eldoril,West,Eldoril West,B
382,Europe,Norway,2023-07-09,2.024,2,Eldoril,West,Eldoril West,B
383,Europe,Norway,2023-07-16,1.788,2,Eldoril,West,Eldoril West,B
384,Europe,Norway,2023-07-23,1.604,2,Eldoril,West,Eldoril West,B
385,Europe,Norway,2023-07-30,1.367,2,Eldoril,West,Eldoril West,B
386,Europe,Norway,2023-08-06,1.236,2,Eldoril,West,Eldoril West,B
387,Europe,Norway,2023-08-13,1.42,2,Eldoril,West,Eldoril West,B
388,Europe,Norway,2023-08-20,1.288,2,Eldoril,West,Eldoril West,B
389,Europe,Norway,2023-08-27,0.894,2,Eldoril,West,Eldoril West,B
390,Europe,Norway,2023-09-03,0.815,2,Eldoril,West,Eldoril West,B
391,Europe,Norway,2023-09-10,0.92,2,Eldoril,West,Eldoril West,B
392,Europe,Norway,2023-09-17,1.104,2,Eldoril,West,Eldoril West,B
393,Europe,Norway,2023-09-24,1.551,2,Eldoril,West,Eldoril West,B
394,Europe,Norway,2023-10-01,2.234,2,Eldoril,West,Eldoril West,B
395,Europe,Norway,2023-10-08,2.918,2,Eldoril,West,Eldoril West,B
396,Europe,Norway,2023-10-15,2.787,2,Eldoril,West,Eldoril West,B
397,Europe,Norway,2023-10-22,2.655,2,Eldoril,West,Eldoril West,B
398,Europe,Norway,2023-10-29,2.392,2,Eldoril,West,Eldoril West,B
399,Europe,Norway,2023-11-05,2.077,2,Eldoril,West,Eldoril West,B
400,Europe,Norway,2023-11-12,1.577,2,Eldoril,West,Eldoril West,B
401,Europe,Norway,2023-11-19,0.71,2,Eldoril,West,Eldoril West,B
402,Europe,Norway,2023-11-26,0.0,2,Eldoril,West,Eldoril West,B
403,Europe,Norway,2023-12-03,0.0,2,Eldoril,West,Eldoril West,B
404,Europe,Norway,2023-12-10,0.0,2,Eldoril,West,Eldoril West,B
405,Europe,Norway,2023-12-17,0.0,2,Eldoril,West,Eldoril West,B
406,Europe,Norway,2023-12-24,0.0,2,Eldoril,West,Eldoril West,B
407,Europe,Norway,2023-12-31,0.0,2,Eldoril,West,Eldoril West,B
408,Europe,Denmark,2020-02-09,0.0,3,Eldoril,South,Eldoril South,B
409,Europe,Denmark,2020-02-16,0.0,3,Eldoril,South,Eldoril South,B
410,Europe,Denmark,2020-02-23,0.0,3,Eldoril,South,Eldoril South,B
411,Europe,Denmark,2020-03-01,0.0,3,Eldoril,South,Eldoril South,B
412,Europe,Denmark,2020-03-08,0.0,3,Eldoril,South,Eldoril South,B
413,Europe,Denmark,2020-03-15,0.049,3,Eldoril,South,Eldoril South,B
414,Europe,Denmark,2020-03-22,0.51,3,Eldoril,South,Eldoril South,B
415,Europe,Denmark,2020-03-29,1.579,3,Eldoril,South,Eldoril South,B
416,Europe,Denmark,2020-04-05,3.91,3,Eldoril,South,Eldoril South,B
417,Europe,Denmark,2020-04-12,6.314,3,Eldoril,South,Eldoril South,B
418,Europe,Denmark,2020-04-19,8.403,3,Eldoril,South,Eldoril South,B
419,Europe,Denmark,2020-04-26,10.152,3,Eldoril,South,Eldoril South,B
420,Europe,Denmark,2020-05-03,11.487,3,Eldoril,South,Eldoril South,B
421,Europe,Denmark,2020-05-10,12.264,3,Eldoril,South,Eldoril South,B
422,Europe,Denmark,2020-05-17,11.754,3,Eldoril,South,Eldoril South,B
423,Europe,Denmark,2020-05-24,9.86,3,Eldoril,South,Eldoril South,B
424,Europe,Denmark,2020-05-31,7.699,3,Eldoril,South,Eldoril South,B
425,Europe,Denmark,2020-06-07,5.999,3,Eldoril,South,Eldoril South,B
426,Europe,Denmark,2020-06-14,4.493,3,Eldoril,South,Eldoril South,B
427,Europe,Denmark,2020-06-21,3.181,3,Eldoril,South,Eldoril South,B
428,Europe,Denmark,2020-06-28,2.04,3,Eldoril,South,Eldoril South,B
429,Europe,Denmark,2020-07-05,1.53,3,Eldoril,South,Eldoril South,B
430,Europe,Denmark,2020-07-12,1.166,3,Eldoril,South,Eldoril South,B
431,Europe,Denmark,2020-07-19,0.971,3,Eldoril,South,Eldoril South,B
432,Europe,Denmark,2020-07-26,0.631,3,Eldoril,South,Eldoril South,B
433,Europe,Denmark,2020-08-02,0.437,3,Eldoril,South,Eldoril South,B
434,Europe,Denmark,2020-08-09,0.413,3,Eldoril,South,Eldoril South,B
435,Europe,Denmark,2020-08-16,0.413,3,Eldoril,South,Eldoril South,B
436,Europe,Denmark,2020-08-23,0.364,3,Eldoril,South,Eldoril South,B
437,Europe,Denmark,2020-08-30,0.364,3,Eldoril,South,Eldoril South,B
438,Europe,Denmark,2020-09-06,0.389,3,Eldoril,South,Eldoril South,B
439,Europe,Denmark,2020-09-13,0.413,3,Eldoril,South,Eldoril South,B
440,Europe,Denmark,2020-09-20,0.486,3,Eldoril,South,Eldoril South,B
441,Europe,Denmark,2020-09-27,0.753,3,Eldoril,South,Eldoril South,B
442,Europe,Denmark,2020-10-04,0.801,3,Eldoril,South,Eldoril South,B
443,Europe,Denmark,2020-10-11,1.117,3,Eldoril,South,Eldoril South,B
444,Europe,Denmark,2020-10-18,1.336,3,Eldoril,South,Eldoril South,B
445,Europe,Denmark,2020-10-25,1.773,3,Eldoril,South,Eldoril South,B
446,Europe,Denmark,2020-11-01,2.21,3,Eldoril,South,Eldoril South,B
447,Europe,Denmark,2020-11-08,2.55,3,Eldoril,South,Eldoril South,B
448,Europe,Denmark,2020-11-15,2.647,3,Eldoril,South,Eldoril South,B
449,Europe,Denmark,2020-11-22,3.084,3,Eldoril,South,Eldoril South,B
450,Europe,Denmark,2020-11-29,3.789,3,Eldoril,South,Eldoril South,B
451,Europe,Denmark,2020-12-06,4.833,3,Eldoril,South,Eldoril South,B
452,Europe,Denmark,2020-12-13,5.707,3,Eldoril,South,Eldoril South,B
453,Europe,Denmark,2020-12-20,7.237,3,Eldoril,South,Eldoril South,B
454,Europe,Denmark,2020-12-27,10.03,3,Eldoril,South,Eldoril South,B
455,Europe,Denmark,2021-01-03,14.135,3,Eldoril,South,Eldoril South,B
456,Europe,Denmark,2021-01-10,18.336,3,Eldoril,South,Eldoril South,B
457,Europe,Denmark,2021-01-17,22.295,3,Eldoril,South,Eldoril South,B
458,Europe,Denmark,2021-01-24,26.35,3,Eldoril,South,Eldoril South,B
459,Europe,Denmark,2021-01-31,28.293,3,Eldoril,South,Eldoril South,B
460,Europe,Denmark,2021-02-07,28.9,3,Eldoril,South,Eldoril South,B
461,Europe,Denmark,2021-02-14,27.322,3,Eldoril,South,Eldoril South,B
462,Europe,Denmark,2021-02-21,23.995,3,Eldoril,South,Eldoril South,B
463,Europe,Denmark,2021-02-28,19.817,3,Eldoril,South,Eldoril South,B
464,Europe,Denmark,2021-03-07,15.3,3,Eldoril,South,Eldoril South,B
465,Europe,Denmark,2021-03-14,10.224,3,Eldoril,South,Eldoril South,B
466,Europe,Denmark,2021-03-21,7.116,3,Eldoril,South,Eldoril South,B
467,Europe,Denmark,2021-03-28,4.809,3,Eldoril,South,Eldoril South,B
468,Europe,Denmark,2021-04-04,3.497,3,Eldoril,South,Eldoril South,B
469,Europe,Denmark,2021-04-11,2.574,3,Eldoril,South,Eldoril South,B
470,Europe,Denmark,2021-04-18,2.283,3,Eldoril,South,Eldoril South,B
471,Europe,Denmark,2021-04-25,2.356,3,Eldoril,South,Eldoril South,B
472,Europe,Denmark,2021-05-02,2.404,3,Eldoril,South,Eldoril South,B
473,Europe,Denmark,2021-05-09,2.38,3,Eldoril,South,Eldoril South,B
474,Europe,Denmark,2021-05-16,2.161,3,Eldoril,South,Eldoril South,B
475,Europe,Denmark,2021-05-23,1.919,3,Eldoril,South,Eldoril South,B
476,Europe,Denmark,2021-05-30,1.87,3,Eldoril,South,Eldoril South,B
477,Europe,Denmark,2021-06-06,1.603,3,Eldoril,South,Eldoril South,B
478,Europe,Denmark,2021-06-13,1.239,3,Eldoril,South,Eldoril South,B
479,Europe,Denmark,2021-06-20,0.996,3,Eldoril,South,Eldoril South,B
480,Europe,Denmark,2021-06-27,0.826,3,Eldoril,South,Eldoril South,B
481,Europe,Denmark,2021-07-04,0.85,3,Eldoril,South,Eldoril South,B
482,Europe,Denmark,2021-07-11,0.777,3,Eldoril,South,Eldoril South,B
483,Europe,Denmark,2021-07-18,0.631,3,Eldoril,South,Eldoril South,B
484,Europe,Denmark,2021-07-25,0.583,3,Eldoril,South,Eldoril South,B
485,Europe,Denmark,2021-08-01,0.583,3,Eldoril,South,Eldoril South,B
486,Europe,Denmark,2021-08-08,0.534,3,Eldoril,South,Eldoril South,B
487,Europe,Denmark,2021-08-15,0.68,3,Eldoril,South,Eldoril South,B
488,Europe,Denmark,2021-08-22,0.656,3,Eldoril,South,Eldoril South,B
489,Europe,Denmark,2021-08-29,0.923,3,Eldoril,South,Eldoril South,B
490,Europe,Denmark,2021-09-05,1.166,3,Eldoril,South,Eldoril South,B
491,Europe,Denmark,2021-09-12,1.676,3,Eldoril,South,Eldoril South,B
492,Europe,Denmark,2021-09-19,1.846,3,Eldoril,South,Eldoril South,B
493,Europe,Denmark,2021-09-26,2.137,3,Eldoril,South,Eldoril South,B
494,Europe,Denmark,2021-10-03,2.526,3,Eldoril,South,Eldoril South,B
495,Europe,Denmark,2021-10-10,2.55,3,Eldoril,South,Eldoril South,B
496,Europe,Denmark,2021-10-17,2.501,3,Eldoril,South,Eldoril South,B
497,Europe,Denmark,2021-10-24,2.599,3,Eldoril,South,Eldoril South,B
498,Europe,Denmark,2021-10-31,2.477,3,Eldoril,South,Eldoril South,B
499,Europe,Denmark,2021-11-07,2.671,3,Eldoril,South,Eldoril South,B
500,Europe,Denmark,2021-11-14,2.914,3,Eldoril,South,Eldoril South,B
501,Europe,Denmark,2021-11-21,3.497,3,Eldoril,South,Eldoril South,B
502,Europe,Denmark,2021-11-28,4.712,3,Eldoril,South,Eldoril South,B
503,Europe,Denmark,2021-12-05,6.29,3,Eldoril,South,Eldoril South,B
504,Europe,Denmark,2021-12-12,7.48,3,Eldoril,South,Eldoril South,B
505,Europe,Denmark,2021-12-19,8.597,3,Eldoril,South,Eldoril South,B
506,Europe,Denmark,2021-12-26,11.22,3,Eldoril,South,Eldoril South,B
507,Europe,Denmark,2022-01-02,12.434,3,Eldoril,South,Eldoril South,B
508,Europe,Denmark,2022-01-09,13.697,3,Eldoril,South,Eldoril South,B
509,Europe,Denmark,2022-01-16,15.082,3,Eldoril,South,Eldoril South,B
510,Europe,Denmark,2022-01-23,15.956,3,Eldoril,South,Eldoril South,B
511,Europe,Denmark,2022-01-30,17.292,3,Eldoril,South,Eldoril South,B
512,Europe,Denmark,2022-02-06,19.332,3,Eldoril,South,Eldoril South,B
513,Europe,Denmark,2022-02-13,20.425,3,Eldoril,South,Eldoril South,B
514,Europe,Denmark,2022-02-20,24.432,3,Eldoril,South,Eldoril South,B
515,Europe,Denmark,2022-02-27,28.342,3,Eldoril,South,Eldoril South,B
516,Europe,Denmark,2022-03-06,32.689,3,Eldoril,South,Eldoril South,B
517,Europe,Denmark,2022-03-13,37.206,3,Eldoril,South,Eldoril South,B
518,Europe,Denmark,2022-03-20,40.266,3,Eldoril,South,Eldoril South,B
519,Europe,Denmark,2022-03-27,41.772,3,Eldoril,South,Eldoril South,B
520,Europe,Denmark,2022-04-03,41.456,3,Eldoril,South,Eldoril South,B
521,Europe,Denmark,2022-04-10,39.028,3,Eldoril,South,Eldoril South,B
522,Europe,Denmark,2022-04-17,35.142,3,Eldoril,South,Eldoril South,B
523,Europe,Denmark,2022-04-24,30.163,3,Eldoril,South,Eldoril South,B
524,Europe,Denmark,2022-05-01,25.015,3,Eldoril,South,Eldoril South,B
525,Europe,Denmark,2022-05-08,20.862,3,Eldoril,South,Eldoril South,B
526,Europe,Denmark,2022-05-15,17.049,3,Eldoril,South,Eldoril South,B
527,Europe,Denmark,2022-05-22,13.965,3,Eldoril,South,Eldoril South,B
528,Europe,Denmark,2022-05-29,11.293,3,Eldoril,South,Eldoril South,B
529,Europe,Denmark,2022-06-05,9.544,3,Eldoril,South,Eldoril South,B
530,Europe,Denmark,2022-06-12,8.039,3,Eldoril,South,Eldoril South,B
531,Europe,Denmark,2022-06-19,6.436,3,Eldoril,South,Eldoril South,B
532,Europe,Denmark,2022-06-26,5.052,3,Eldoril,South,Eldoril South,B
533,Europe,Denmark,2022-07-03,4.639,3,Eldoril,South,Eldoril South,B
534,Europe,Denmark,2022-07-10,4.76,3,Eldoril,South,Eldoril South,B
535,Europe,Denmark,2022-07-17,4.979,3,Eldoril,South,Eldoril South,B
536,Europe,Denmark,2022-07-24,5.319,3,Eldoril,South,Eldoril South,B
537,Europe,Denmark,2022-07-31,5.974,3,Eldoril,South,Eldoril South,B
538,Europe,Denmark,2022-08-07,7.359,3,Eldoril,South,Eldoril South,B
539,Europe,Denmark,2022-08-14,8.694,3,Eldoril,South,Eldoril South,B
540,Europe,Denmark,2022-08-21,9.132,3,Eldoril,South,Eldoril South,B
541,Europe,Denmark,2022-08-28,9.302,3,Eldoril,South,Eldoril South,B
542,Europe,Denmark,2022-09-04,9.374,3,Eldoril,South,Eldoril South,B
543,Europe,Denmark,2022-09-11,9.107,3,Eldoril,South,Eldoril South,B
544,Europe,Denmark,2022-09-18,8.427,3,Eldoril,South,Eldoril South,B
545,Europe,Denmark,2022-09-25,7.383,3,Eldoril,South,Eldoril South,B
546,Europe,Denmark,2022-10-02,6.752,3,Eldoril,South,Eldoril South,B
547,Europe,Denmark,2022-10-09,6.679,3,Eldoril,South,Eldoril South,B
548,Europe,Denmark,2022-10-16,6.824,3,Eldoril,South,Eldoril South,B
549,Europe,Denmark,2022-10-23,7.747,3,Eldoril,South,Eldoril South,B
550,Europe,Denmark,2022-10-30,8.67,3,Eldoril,South,Eldoril South,B
551,Europe,Denmark,2022-11-06,9.69,3,Eldoril,South,Eldoril South,B
552,Europe,Denmark,2022-11-13,9.957,3,Eldoril,South,Eldoril South,B
553,Europe,Denmark,2022-11-20,9.714,3,Eldoril,South,Eldoril South,B
554,Europe,Denmark,2022-11-27,9.472,3,Eldoril,South,Eldoril South,B
555,Europe,Denmark,2022-12-04,8.792,3,Eldoril,South,Eldoril South,B
556,Europe,Denmark,2022-12-11,8.039,3,Eldoril,South,Eldoril South,B
557,Europe,Denmark,2022-12-18,7.602,3,Eldoril,South,Eldoril South,B
558,Europe,Denmark,2022-12-25,7.699,3,Eldoril,South,Eldoril South,B
559,Europe,Denmark,2023-01-01,8.573,3,Eldoril,South,Eldoril South,B
560,Europe,Denmark,2023-01-08,10.467,3,Eldoril,South,Eldoril South,B
561,Europe,Denmark,2023-01-15,11.852,3,Eldoril,South,Eldoril South,B
562,Europe,Denmark,2023-01-22,13.114,3,Eldoril,South,Eldoril South,B
563,Europe,Denmark,2023-01-29,13.042,3,Eldoril,South,Eldoril South,B
564,Europe,Denmark,2023-02-05,12.823,3,Eldoril,South,Eldoril South,B
565,Europe,Denmark,2023-02-12,11.73,3,Eldoril,South,Eldoril South,B
566,Europe,Denmark,2023-02-19,10.662,3,Eldoril,South,Eldoril South,B
567,Europe,Denmark,2023-02-26,8.209,3,Eldoril,South,Eldoril South,B
568,Europe,Denmark,2023-03-05,6.606,3,Eldoril,South,Eldoril South,B
569,Europe,Denmark,2023-03-12,5.392,3,Eldoril,South,Eldoril South,B
570,Europe,Denmark,2023-03-19,5.003,3,Eldoril,South,Eldoril South,B
571,Europe,Denmark,2023-03-26,4.42,3,Eldoril,South,Eldoril South,B
572,Europe,Denmark,2023-04-02,4.76,3,Eldoril,South,Eldoril South,B
573,Europe,Denmark,2023-04-09,4.566,3,Eldoril,South,Eldoril South,B
574,Europe,Denmark,2023-04-16,5.27,3,Eldoril,South,Eldoril South,B
575,Europe,Denmark,2023-04-23,5.634,3,Eldoril,South,Eldoril South,B
576,Europe,Denmark,2023-04-30,5.877,3,Eldoril,South,Eldoril South,B
577,Europe,Denmark,2023-05-07,6.12,3,Eldoril,South,Eldoril South,B
578,Europe,Denmark,2023-05-14,6.8,3,Eldoril,South,Eldoril South,B
579,Europe,Denmark,2023-05-21,6.63,3,Eldoril,South,Eldoril South,B
580,Europe,Denmark,2023-05-28,6.509,3,Eldoril,South,Eldoril South,B
581,Europe,Denmark,2023-06-04,6.096,3,Eldoril,South,Eldoril South,B
582,Europe,Denmark,2023-06-11,5.367,3,Eldoril,South,Eldoril South,B
583,Europe,Denmark,2023-06-18,4.736,3,Eldoril,South,Eldoril South,B
584,Europe,Denmark,2023-06-25,3.837,3,Eldoril,South,Eldoril South,B
585,Europe,Denmark,2023-07-02,2.793,3,Eldoril,South,Eldoril South,B
586,Europe,Denmark,2023-07-09,2.186,3,Eldoril,South,Eldoril South,B
587,Europe,Denmark,2023-07-16,1.651,3,Eldoril,South,Eldoril South,B
588,Europe,Denmark,2023-07-23,1.19,3,Eldoril,South,Eldoril South,B
589,Europe,Denmark,2023-07-30,0.85,3,Eldoril,South,Eldoril South,B
590,Europe,Denmark,2023-08-06,0.729,3,Eldoril,South,Eldoril South,B
591,Europe,Denmark,2023-08-13,0.704,3,Eldoril,South,Eldoril South,B
592,Europe,Denmark,2023-08-20,0.801,3,Eldoril,South,Eldoril South,B
593,Europe,Denmark,2023-08-27,0.68,3,Eldoril,South,Eldoril South,B
594,Europe,Denmark,2023-09-03,0.826,3,Eldoril,South,Eldoril South,B
595,Europe,Denmark,2023-09-10,0.85,3,Eldoril,South,Eldoril South,B
596,Europe,Denmark,2023-09-17,1.117,3,Eldoril,South,Eldoril South,B
597,Europe,Denmark,2023-09-24,1.044,3,Eldoril,South,Eldoril South,B
598,Europe,Denmark,2023-10-01,1.239,3,Eldoril,South,Eldoril South,B
599,Europe,Denmark,2023-10-08,1.069,3,Eldoril,South,Eldoril South,B
600,Europe,Denmark,2023-10-15,1.02,3,Eldoril,South,Eldoril South,B
601,Europe,Denmark,2023-10-22,0.826,3,Eldoril,South,Eldoril South,B
602,Europe,Denmark,2023-10-29,0.607,3,Eldoril,South,Eldoril South,B
603,Europe,Denmark,2023-11-05,1.36,3,Eldoril,South,Eldoril South,B
604,Europe,Denmark,2023-11-12,2.526,3,Eldoril,South,Eldoril South,B
605,Europe,Denmark,2023-11-19,3.376,3,Eldoril,South,Eldoril South,B
606,Europe,Denmark,2023-11-26,4.566,3,Eldoril,South,Eldoril South,B
607,Europe,Denmark,2023-12-03,5.489,3,Eldoril,South,Eldoril South,B
608,Europe,Denmark,2023-12-10,5.926,3,Eldoril,South,Eldoril South,B
609,Europe,Denmark,2023-12-17,5.926,3,Eldoril,South,Eldoril South,B
610,Europe,Denmark,2023-12-24,4.882,3,Eldoril,South,Eldoril South,B
611,Europe,Denmark,2023-12-31,3.643,3,Eldoril,South,Eldoril South,B
612,Europe,Finland,2020-02-09,0.0,4,Eldoril,East,Eldoril East,B
613,Europe,Finland,2020-02-16,0.0,4,Eldoril,East,Eldoril East,B
614,Europe,Finland,2020-02-23,0.0,4,Eldoril,East,Eldoril East,B
615,Europe,Finland,2020-03-01,0.0,4,Eldoril,East,Eldoril East,B
616,Europe,Finland,2020-03-08,0.026,4,Eldoril,East,Eldoril East,B
617,Europe,Finland,2020-03-15,0.49,4,Eldoril,East,Eldoril East,B
618,Europe,Finland,2020-03-22,1.599,4,Eldoril,East,Eldoril East,B
619,Europe,Finland,2020-03-29,3.197,4,Eldoril,East,Eldoril East,B
620,Europe,Finland,2020-04-05,4.873,4,Eldoril,East,Eldoril East,B
621,Europe,Finland,2020-04-12,5.982,4,Eldoril,East,Eldoril East,B
622,Europe,Finland,2020-04-19,6.549,4,Eldoril,East,Eldoril East,B
623,Europe,Finland,2020-04-26,7.245,4,Eldoril,East,Eldoril East,B
624,Europe,Finland,2020-05-03,6.987,4,Eldoril,East,Eldoril East,B
625,Europe,Finland,2020-05-10,6.033,4,Eldoril,East,Eldoril East,B
626,Europe,Finland,2020-05-17,4.486,4,Eldoril,East,Eldoril East,B
627,Europe,Finland,2020-05-24,2.836,4,Eldoril,East,Eldoril East,B
628,Europe,Finland,2020-05-31,1.727,4,Eldoril,East,Eldoril East,B
629,Europe,Finland,2020-06-07,1.16,4,Eldoril,East,Eldoril East,B
630,Europe,Finland,2020-06-14,0.516,4,Eldoril,East,Eldoril East,B
631,Europe,Finland,2020-06-21,0.335,4,Eldoril,East,Eldoril East,B
632,Europe,Finland,2020-06-28,0.18,4,Eldoril,East,Eldoril East,B
633,Europe,Finland,2020-07-05,0.129,4,Eldoril,East,Eldoril East,B
634,Europe,Finland,2020-07-12,0.129,4,Eldoril,East,Eldoril East,B
635,Europe,Finland,2020-07-19,0.18,4,Eldoril,East,Eldoril East,B
636,Europe,Finland,2020-07-26,0.206,4,Eldoril,East,Eldoril East,B
637,Europe,Finland,2020-08-02,0.129,4,Eldoril,East,Eldoril East,B
638,Europe,Finland,2020-08-09,0.129,4,Eldoril,East,Eldoril East,B
639,Europe,Finland,2020-08-16,0.129,4,Eldoril,East,Eldoril East,B
640,Europe,Finland,2020-08-23,0.18,4,Eldoril,East,Eldoril East,B
641,Europe,Finland,2020-08-30,0.284,4,Eldoril,East,Eldoril East,B
642,Europe,Finland,2020-09-06,0.335,4,Eldoril,East,Eldoril East,B
643,Europe,Finland,2020-09-13,0.387,4,Eldoril,East,Eldoril East,B
644,Europe,Finland,2020-09-20,0.464,4,Eldoril,East,Eldoril East,B
645,Europe,Finland,2020-09-27,0.567,4,Eldoril,East,Eldoril East,B
646,Europe,Finland,2020-10-04,0.696,4,Eldoril,East,Eldoril East,B
647,Europe,Finland,2020-10-11,0.773,4,Eldoril,East,Eldoril East,B
648,Europe,Finland,2020-10-18,0.722,4,Eldoril,East,Eldoril East,B
649,Europe,Finland,2020-10-25,0.645,4,Eldoril,East,Eldoril East,B
650,Europe,Finland,2020-11-01,1.057,4,Eldoril,East,Eldoril East,B
651,Europe,Finland,2020-11-08,1.47,4,Eldoril,East,Eldoril East,B
652,Europe,Finland,2020-11-15,2.398,4,Eldoril,East,Eldoril East,B
653,Europe,Finland,2020-11-22,3.249,4,Eldoril,East,Eldoril East,B
654,Europe,Finland,2020-11-29,4.177,4,Eldoril,East,Eldoril East,B
655,Europe,Finland,2020-12-06,5.105,4,Eldoril,East,Eldoril East,B
656,Europe,Finland,2020-12-13,5.775,4,Eldoril,East,Eldoril East,B
657,Europe,Finland,2020-12-20,5.879,4,Eldoril,East,Eldoril East,B
658,Europe,Finland,2020-12-27,6.085,4,Eldoril,East,Eldoril East,B
659,Europe,Finland,2021-01-03,5.956,4,Eldoril,East,Eldoril East,B
660,Europe,Finland,2021-01-10,5.569,4,Eldoril,East,Eldoril East,B
661,Europe,Finland,2021-01-17,4.899,4,Eldoril,East,Eldoril East,B
662,Europe,Finland,2021-01-24,4.306,4,Eldoril,East,Eldoril East,B
663,Europe,Finland,2021-01-31,4.022,4,Eldoril,East,Eldoril East,B
664,Europe,Finland,2021-02-07,3.945,4,Eldoril,East,Eldoril East,B
665,Europe,Finland,2021-02-14,4.022,4,Eldoril,East,Eldoril East,B
666,Europe,Finland,2021-02-21,3.532,4,Eldoril,East,Eldoril East,B
667,Europe,Finland,2021-02-28,3.61,4,Eldoril,East,Eldoril East,B
668,Europe,Finland,2021-03-07,3.661,4,Eldoril,East,Eldoril East,B
669,Europe,Finland,2021-03-14,3.996,4,Eldoril,East,Eldoril East,B
670,Europe,Finland,2021-03-21,3.996,4,Eldoril,East,Eldoril East,B
671,Europe,Finland,2021-03-28,3.816,4,Eldoril,East,Eldoril East,B
672,Europe,Finland,2021-04-04,3.352,4,Eldoril,East,Eldoril East,B
673,Europe,Finland,2021-04-11,3.249,4,Eldoril,East,Eldoril East,B
674,Europe,Finland,2021-04-18,2.836,4,Eldoril,East,Eldoril East,B
675,Europe,Finland,2021-04-25,2.578,4,Eldoril,East,Eldoril East,B
